champ,role,winrate,banrate,pickrate,change
Ryze,MID,45.27,0.25,2.21,buff
Ryze,TOP,43.68,0.25,0.71,buff
Samira,ADC,50.63,27.59,12.25,no change
Sejuani,JUNGLE,51.78,0.13,1.9,no change
Senna,SUPPORT,51.32,16.25,12.8,tweak
Senna,ADC,49.88,16.25,1.58,tweak
Seraphine,SUPPORT,50.22,3.3,4.09,buff
Seraphine,ADC,54.6,3.3,0.62,buff
Seraphine,MID,51.47,3.3,0.83,buff
Sett,TOP,51.6,7.69,10.59,no change
Sett,MID,51.57,7.69,2.36,no change
Sett,SUPPORT,45.6,7.69,2.91,no change
Shaco,JUNGLE,53.33,22.32,7.17,nerf
Shaco,SUPPORT,45.97,22.32,1.45,nerf
Shen,TOP,50.99,5.45,7.49,no change
Shyvana,JUNGLE,50.88,0.17,1.09,no change
Shyvana,TOP,48.42,0.17,0.18,no change
Singed,MID,52.45,0.24,0.21,tweak
Singed,TOP,47.68,0.26,1.28,tweak
Sion,TOP,52.76,0.34,3.82,no change
Sion,MID,53.97,0.34,0.54,no change
Sivir,ADC,50.34,0.72,3.74,no change
Skarner,TOP,54.5,0.18,0.12,no change
Skarner,JUNGLE,52.25,0.19,0.92,no change
Sona,SUPPORT,55.5,0.09,2.04,no change
Soraka,SUPPORT,51.25,0.35,3.56,no change
Swain,ADC,55.26,2.28,1.1,no change
Swain,MID,53.69,2.28,0.61,no change
Swain,SUPPORT,45.66,2.28,2.35,no change
Sylas,MID,51.13,17.36,13.23,no change
Sylas,TOP,49.99,17.36,5.68,no change
Syndra,MID,47.64,0.47,2.32,no change
Tahm Kench,ADC,50.95,0.36,0.82,no change
Tahm Kench,TOP,46.69,0.27,0.71,no change
Tahm Kench,SUPPORT,41.18,0.36,0.61,no change
Taliyah,JUNGLE,51.13,0.22,1.51,no change
Taliyah,MID,50.38,0.22,0.17,no change
Talon,MID,52.31,5.91,4.38,no change
Talon,TOP,53.85,5.91,0.46,no change
Taric,SUPPORT,48.4,0.19,1.38,no change
Teemo,TOP,52.77,1.4,2.07,buff
Teemo,MID,53.33,1.62,0.34,buff
Thresh,SUPPORT,50.89,20.49,18.1,no change
Tristana,ADC,51.12,11.7,15.39,no change
Trundle,JUNGLE,59.05,0.18,1,no change
Trundle,TOP,56.04,0.16,0.62,no change
Trundle,SUPPORT,49.96,0.18,0.14,no change
Tryndamere,TOP,47.91,2.43,2.21,no change
Tryndamere,MID,50.69,2.43,0.68,no change
Twisted Fate,MID,50.73,0.54,3.69,no change
Twitch,ADC,50.24,1.98,4.64,no change
Udyr,JUNGLE,49.59,9.95,5.55,no change
Urgot,TOP,52.72,4.7,5.08,nerf
Urgot,MID,57.12,4.7,0.58,nerf
Varus,ADC,49.53,4.52,11.33,no change
Vayne,ADC,53.44,7.55,10.43,no change
Veigar,MID,51.28,0.49,2.08,no change
Veigar,ADC,53.23,0.49,0.82,no change
Veigar,SUPPORT,50.2,0.49,0.5,no change
Vel'Koz,MID,53.72,0.45,1.69,no change
Vel'Koz,SUPPORT,47.7,0.45,1.47,no change
Vi,JUNGLE,50.99,0.25,2.23,tweak
Viego,MID,50.54,14.89,3.36,no change
Viego,JUNGLE,48.4,14.89,6.54,no change
Viego,TOP,51.66,14.89,1.44,no change
Viktor,MID,52.43,0.75,5.4,no change
Vladimir,MID,53.79,12.5,5.18,no change
Vladimir,TOP,50.67,12.5,2.77,no change
Volibear,TOP,50.84,4.82,3.35,no change
Volibear,JUNGLE,52.6,4.82,4.04,no change
Warwick,JUNGLE,49.71,0.6,2.37,no change
Warwick,TOP,51.64,0.6,0.84,no change
Wukong,TOP,52.77,2.4,4.05,no change
Wukong,MID,52.18,2.4,0.68,no change
Xayah,ADC,49.25,0.22,3.91,no change
Xerath,MID,51.87,2.15,3.46,no change
Xerath,SUPPORT,49.91,2.15,3.6,no change
Xin Zhao,JUNGLE,54.05,2.16,6.7,no change
Yasuo,MID,50.42,14.62,7.8,no change
Yasuo,TOP,52.22,14.62,1.81,no change
Yasuo,ADC,52.31,14.62,1.62,no change
Yone,MID,50.6,19.91,8.13,no change
Yone,TOP,52.54,19.91,2.23,no change
Yorick,MID,50.95,1.56,0.16,no change
Yorick,TOP,46.64,1.24,1.26,no change
Yuumi,SUPPORT,47.71,9.49,8.88,no change
Zac,JUNGLE,54.28,1.55,4.92,no change
Zed,MID,50.54,33.52,10.51,no change
Ziggs,ADC,57.53,0.08,0.36,no change
Ziggs,MID,48.04,0.08,0.92,no change
Zilean,SUPPORT,54.76,1.22,3.62,no change
Zilean,MID,55.87,1.22,0.59,no change
Zoe,MID,47.93,2.38,4.13,no change
Zyra,SUPPORT,52.77,1.12,3.66,no change
Aatrox,TOP,48.33,2.6,5.78,no change
Ahri,MID,55.56,1.01,3.61,no change
Akali,MID,54.14,13.57,8.36,no change
Akali,TOP,43.02,13.57,4.4,no change
Alistar,SUPPORT,56.58,3.01,8.47,no change
Anivia,MID,51.72,4.09,2.71,no change
Annie,MID,47.83,0.72,1.59,no change
Aphelios,ADC,42.86,0.39,3.1,tweak
Ashe,ADC,52.83,0.28,3.93,no change
Aurelion Sol,MID,55.56,0.31,1.04,no change
Bard,SUPPORT,48.75,2.65,6.63,no change
Blitzcrank,SUPPORT,53.75,4.03,3.89,no change
Brand,MID,56,0.61,0.43,no change
Brand,SUPPORT,55,0.61,1.57,no change
Braum,SUPPORT,62.5,0.21,3.48,no change
Caitlyn,ADC,56,1.47,5.66,no change
Camille,TOP,54.63,4.85,7.41,no change
Cho'Gath,MID,42.86,0.45,0.75,no change
Cho'Gath,TOP,48.15,0.45,2.12,no change
Darius,TOP,54.17,20.3,4.6,no change
Diana,JUNGLE,57.39,14.84,9.15,no change
Diana,MID,56.76,14.84,2.37,no change
Draven,ADC,50,6.31,5.57,buff
Ekko,JUNGLE,51.81,3.14,4.62,no change
Ekko,MID,45.76,3.14,3.96,no change
Elise,JUNGLE,54.81,9.09,5.46,no change
Evelynn,JUNGLE,48.48,15.83,4.62,no change
Ezreal,ADC,51.51,9.61,27.5,no change
Fiddlesticks,JUNGLE,58.54,11.68,4.54,no change
Fiora,TOP,50,9.69,5.72,no change
Fizz,MID,51.52,2.89,1.94,no change
Galio,MID,51.61,1.88,3.96,no change
Galio,SUPPORT,46.43,1.88,1.93,no change
Gangplank,TOP,56.52,2.24,3.55,no change
Garen,TOP,58.33,1.03,2.22,no change
Gnar,TOP,55.17,3.78,6.12,nerf
Gragas,JUNGLE,50,0.4,2.2,no change
Gragas,SUPPORT,53.85,0.4,1.59,no change
Graves,JUNGLE,53.04,3.2,6.61,no change
Gwen,TOP,49.09,36.37,9.09,no change
Gwen,MID,43.18,36.37,1.82,no change
Gwen,JUNGLE,41.86,36.37,2.76,no change
Hecarim,JUNGLE,44.87,4.14,4.85,buff
Heimerdinger,ADC,60.87,0.54,0.72,no change
Irelia,MID,68.89,14.12,2.64,no change
Irelia,TOP,50,14.12,4.98,no change
Ivern,JUNGLE,58.7,2.18,2.75,no change
Janna,SUPPORT,56.57,1.24,7.64,no change
Jax,TOP,45.71,6.42,4.09,no change
Jayce,TOP,49.56,2.66,6.06,no change
Jayce,MID,38.3,2.66,2.6,no change
Jhin,ADC,53.33,0.51,10.85,no change
Jinx,ADC,56.67,3.69,14.46,no change
Kai'Sa,ADC,52.51,10.18,31.04,no change
Kalista,ADC,55.26,0.45,2.36,no change
Karma,SUPPORT,51.03,5.62,14.7,no change
Karthus,JUNGLE,46.77,8.51,3.82,no change
Kassadin,MID,63.64,26.26,5.04,no change
Katarina,MID,50.96,19.4,6.39,no change
Kayle,MID,46.67,2.38,1.4,no change
Kayle,TOP,46.88,2.38,2.78,no change
Kayn,JUNGLE,56.72,14.41,9.07,no change
Kennen,TOP,48.39,0.53,2.23,no change
Kha'Zix,JUNGLE,48.25,12.99,11.27,no change
Kindred,JUNGLE,48.09,12.17,8.39,no change
Kled,TOP,47.83,0.76,2.03,no change
Kog'Maw,ADC,46.83,4.97,8.52,no change
LeBlanc,MID,38.46,4.54,4.09,no change
Lee Sin,JUNGLE,57.39,33.33,16.07,no change
Lee Sin,TOP,50,33.33,8.37,no change
Lee Sin,MID,48.75,33.33,3.69,no change
Leona,SUPPORT,54.68,11.69,12.37,no change
Lissandra,MID,63.64,0.44,1.66,no change
Lucian,MID,59.13,6.14,5.81,no change
Lucian,TOP,48.98,6.14,2.2,no change
Lucian,ADC,36.36,6.14,3.11,no change
Lulu,SUPPORT,53.2,48.06,15.78,no change
Lux,MID,51.28,0.4,3.35,no change
Lux,SUPPORT,57.14,0.4,2.44,no change
Malphite,MID,54.55,7.07,1.05,buff
Malphite,TOP,47.5,7.07,4.14,buff
Malzahar,MID,55.81,1.17,1.9,no change
Master Yi,JUNGLE,63.64,3.21,2.52,no change
Miss Fortune,ADC,71.7,0.16,3.5,no change
Mordekaiser,TOP,56.58,3.1,5.41,no change
Morgana,JUNGLE,57.63,27.27,3.14,no change
Morgana,SUPPORT,59.09,27.27,3.28,no change
Nami,SUPPORT,48.72,0.1,4.41,no change
Nasus,TOP,58.33,1.29,2.75,nerf
Nautilus,SUPPORT,48.43,12.33,13.48,no change
Nidalee,JUNGLE,52.59,4.45,8.16,no change
Nocturne,TOP,51.43,6.72,2.65,no change
Nocturne,MID,47.83,6.72,1.59,no change
Nocturne,JUNGLE,31.03,6.72,4.93,no change
Olaf,JUNGLE,45.95,2.18,2.58,no change
Orianna,MID,44.44,0.36,3.8,no change
Ornn,TOP,51.85,0.45,3.35,no change
Poppy,TOP,53.85,1.1,1.98,no change
Pyke,SUPPORT,49.25,3.19,5.29,no change
Qiyana,MID,53.95,18.11,6.5,no change
Rakan,SUPPORT,48.48,0.24,4.71,no change
Rek'Sai,JUNGLE,50,3.04,4.24,no change
Rell,SUPPORT,51.11,2.07,2.93,no change
Renekton,TOP,47.48,10.61,8.47,nerf
Renekton,MID,45.71,10.61,2.27,nerf
Rengar,JUNGLE,38.18,7.74,3.5,no change
Riven,TOP,59.34,5.99,6.16,no change
Rumble,JUNGLE,49.02,20.02,8.95,no change
Rumble,MID,46.15,20.02,2.18,no change
Ryze,MID,44.23,0.29,2.83,no change
Samira,ADC,52.21,15.92,9.48,no change
Sejuani,JUNGLE,48.98,0.11,2.18,no change
Senna,SUPPORT,60.41,14.66,12.84,no change
Seraphine,MID,60,3.5,1.34,no change
Seraphine,SUPPORT,57.14,3.5,5.44,no change
Sett,TOP,55.19,7.62,10.34,no change
Sett,MID,45.1,7.62,3.32,no change
Sett,SUPPORT,38.18,7.62,3.4,no change
Shaco,JUNGLE,47.92,22.64,5.93,no change
Shen,TOP,61.82,3.99,5.95,no change
Singed,TOP,42.86,0.26,1.31,no change
Sion,TOP,44.83,0.18,3.25,no change
Sivir,ADC,52.46,0.38,3.08,no change
Sona,SUPPORT,50.75,0.21,3.14,no change
Soraka,SUPPORT,54.9,0.57,4.46,no change
Sylas,MID,56.68,22.85,15.07,no change
Sylas,TOP,54.76,22.85,5.54,no change
Syndra,MID,50,0.23,1.96,no change
Tahm Kench,ADC,57.14,0.49,1.61,no change
Taliyah,JUNGLE,31.82,0.5,1.78,no change
Talon,MID,50,5.38,4.09,tweak
Taric,SUPPORT,64.29,0.38,1.87,no change
Thresh,SUPPORT,56.4,27.11,17.66,no change
Tristana,ADC,49.54,10.45,15.02,no change
Tristana,MID,52.78,10.45,2.01,no change
Tryndamere,TOP,50,4.51,2.67,no change
Twisted Fate,MID,50,0.87,3.14,no change
Twitch,ADC,64.15,1.93,4.69,no change
Udyr,JUNGLE,46.28,13.6,7.27,nerf
Urgot,TOP,50,2.24,3.71,no change
Varus,ADC,46.63,10.29,13.32,nerf
Vayne,ADC,45.24,5.25,7.79,no change
Veigar,MID,50,0.36,1.45,no change
Viego,JUNGLE,52.15,17.08,7.39,no change
Viego,MID,50.48,17.08,5.22,no change
Viego,TOP,56.72,17.08,2.85,no change
Viktor,MID,55.74,0.59,5.14,no change
Vladimir,TOP,55.26,12.38,2.07,no change
Vladimir,MID,42.19,12.38,4.67,no change
Volibear,JUNGLE,55.32,3.1,4.03,no change
Volibear,TOP,46.81,3.1,3.7,no change
Wukong,TOP,50.43,7.78,7.62,nerf
Xayah,ADC,54,0.27,3.03,no change
Xerath,SUPPORT,60.98,1.87,2.54,no change
Xerath,MID,43.86,1.87,3.49,no change
Xin Zhao,JUNGLE,52.42,4.95,8.25,no change
Yasuo,MID,53.93,6.66,5.74,no change
Yasuo,ADC,62.07,6.66,1.61,no change
Yone,MID,53.91,12.72,6.96,no change
Yone,TOP,54.39,12.72,2.23,no change
Yuumi,SUPPORT,55.56,10.21,9.41,no change
Zac,JUNGLE,47.19,3.63,6.25,no change
Zac,TOP,45,3.63,0.77,no change
Zed,MID,54.29,21.77,7.91,no change
Zilean,SUPPORT,57.69,3.2,4.16,no change
Zoe,MID,39.29,3.92,4.94,no change
Zyra,SUPPORT,51.85,0.98,2.74,no change
Aatrox,MID,53.22,4.31,0.53,no change
Aatrox,TOP,48.38,4.31,4.43,no change
Ahri,MID,50.36,1.83,5.14,no change
Akali,MID,48.79,18.08,9.9,no change
Akali,TOP,49.05,18.08,3.59,no change
Alistar,SUPPORT,50.32,2.59,5.83,no change
Amumu,JUNGLE,53.89,1.3,4.12,no change
Anivia,MID,51.5,2.99,2.53,no change
Anivia,SUPPORT,47.69,2.99,0.43,no change
Annie,MID,52.49,1.3,2.4,no change
Annie,SUPPORT,48.52,1.3,0.33,no change
Aphelios,ADC,46.05,0.84,2.44,tweak
Ashe,ADC,50.46,1.51,8.9,no change
Aurelion Sol,MID,49.75,0.2,0.6,no change
Azir,MID,43.92,0.2,1.27,no change
Bard,SUPPORT,48.71,0.36,2.45,no change
Blitzcrank,SUPPORT,50.25,14.29,6.66,no change
Brand,SUPPORT,51.8,9.18,5.84,no change
Brand,MID,52.58,9.18,1.21,no change
Braum,SUPPORT,50.29,0.49,2.62,no change
Caitlyn,ADC,48.79,8.32,12.35,no change
Camille,TOP,49.94,2.25,3.62,no change
Cassiopeia,TOP,50.04,0.84,0.23,no change
Cassiopeia,MID,48.32,0.84,1.37,no change
Cho'Gath,TOP,51.08,2.18,3.73,no change
Cho'Gath,MID,51.96,2.18,0.66,no change
Corki,MID,52.46,0.29,1.2,no change
Darius,TOP,48.6,32.2,6.65,no change
Diana,JUNGLE,51.27,17.54,7.4,no change
Diana,MID,52.13,17.54,4.17,no change
Dr. Mundo,TOP,51.3,2.61,1.83,tweak
Dr. Mundo,JUNGLE,50.69,2.61,2.32,tweak
Draven,ADC,48.33,3.45,3.45,buff
Ekko,JUNGLE,50.5,3.52,4.48,no change
Ekko,MID,50.2,3.52,3.57,no change
Elise,JUNGLE,49.11,8.23,3.41,no change
Evelynn,JUNGLE,49.28,6.3,4.16,no change
Ezreal,ADC,49.07,6.68,22.21,no change
Fiddlesticks,JUNGLE,51.02,2.88,3.87,no change
Fiora,TOP,50.09,5.8,4.24,no change
Fizz,MID,50.62,10.29,4.15,no change
Galio,MID,50.97,1.48,2.61,no change
Galio,SUPPORT,49.36,1.48,2.22,no change
Gangplank,TOP,45.65,1.24,2.47,no change
Gangplank,MID,47.12,1.24,0.48,no change
Garen,TOP,51.39,5.61,7.15,no change
Garen,MID,54.7,5.61,0.96,no change
Gnar,TOP,49.19,4.06,4.69,nerf
Gragas,JUNGLE,47.7,0.29,1.69,no change
Gragas,SUPPORT,48.41,0.29,0.36,no change
Gragas,TOP,46.34,0.29,0.41,no change
Graves,JUNGLE,48.95,1.81,4.52,no change
Gwen,TOP,48.42,12.9,4.03,no change
Gwen,MID,48.71,12.9,0.88,no change
Gwen,JUNGLE,48.79,12.9,0.98,no change
Hecarim,JUNGLE,47.63,4.85,4.04,buff
Heimerdinger,MID,51.81,1.45,1.14,no change
Heimerdinger,ADC,53.24,1.45,0.25,no change
Heimerdinger,TOP,49.62,1.45,0.89,no change
Illaoi,TOP,49.88,5.93,2.85,buff
Irelia,TOP,46.17,10.61,5.04,no change
Irelia,MID,46.31,10.61,3.85,no change
Ivern,JUNGLE,48.11,0.28,0.93,no change
Janna,SUPPORT,49.9,0.19,3,no change
Jarvan IV,JUNGLE,49.75,0.19,1.9,buff
Jax,TOP,49.51,4.39,4.7,no change
Jax,JUNGLE,50.29,4.39,1.96,no change
Jayce,MID,49.6,0.89,0.99,no change
Jayce,TOP,47.33,0.89,2.44,no change
Jhin,ADC,51.03,6.05,16.1,no change
Jinx,ADC,49.7,4.11,13.47,no change
Kai'Sa,ADC,49.3,10.04,21.5,no change
Kalista,TOP,45.06,0.38,0.21,no change
Kalista,ADC,45.71,0.38,1.43,no change
Karma,SUPPORT,47.53,0.66,5.04,no change
Karthus,MID,50.4,0.61,0.21,no change
Karthus,JUNGLE,49.73,0.61,1.32,no change
Kassadin,MID,48.36,4.54,2.85,no change
Katarina,MID,50.17,14.63,9.16,no change
Kayle,MID,54.58,1.48,0.95,no change
Kayle,TOP,51.45,1.48,3.68,no change
Kayn,JUNGLE,50.44,10.93,12.03,no change
Kennen,MID,51.52,0.31,0.38,no change
Kennen,TOP,49.63,0.31,1.44,no change
Kha'Zix,JUNGLE,49.22,7.9,8.46,no change
Kindred,JUNGLE,48.79,1.94,4.76,no change
Kled,MID,53.59,1.17,0.35,no change
Kled,TOP,50.73,1.17,1.9,no change
Kog'Maw,ADC,51.11,1.16,3.64,no change
LeBlanc,MID,48.18,4.81,4.22,no change
Lee Sin,JUNGLE,48.2,22.01,14.64,no change
Lee Sin,TOP,47.87,22.01,3.17,no change
Leona,SUPPORT,51.02,26.51,11.54,no change
Lillia,JUNGLE,45,0.39,1.4,no change
Lissandra,MID,49.39,0.37,1.49,no change
Lucian,MID,45.82,3.15,3.35,no change
Lucian,ADC,46.45,3.15,6.88,no change
Lulu,SUPPORT,50.16,17.2,11.17,no change
Lux,SUPPORT,50.28,6.65,13.26,no change
Lux,MID,51.61,6.65,5.58,no change
Malphite,TOP,51.21,6.99,4.93,buff
Malphite,MID,51.34,6.99,1.32,buff
Malphite,SUPPORT,48.4,6.99,1.56,buff
Malzahar,MID,53.39,4.83,3.51,no change
Maokai,SUPPORT,51.41,0.39,2.14,no change
Maokai,TOP,51.03,0.39,0.58,no change
Master Yi,JUNGLE,51.65,22.7,10.63,no change
Miss Fortune,ADC,51.47,2.19,12.03,no change
Mordekaiser,TOP,51.01,15.73,10.8,no change
Mordekaiser,MID,53.85,15.73,1.53,no change
Morgana,SUPPORT,50.33,48.77,10.49,no change
Morgana,JUNGLE,50.43,48.77,3.5,no change
Nami,SUPPORT,51.49,0.21,4.03,no change
Nasus,TOP,53.7,7.69,6.96,nerf
Nautilus,SUPPORT,49.68,12.1,9.42,no change
Nautilus,JUNGLE,48.56,12.1,1.51,no change
Neeko,MID,50.55,0.81,2.2,no change
Neeko,SUPPORT,48.19,0.81,0.92,no change
Nidalee,JUNGLE,44.52,0.85,3.26,no change
Nocturne,JUNGLE,50.68,6.67,6.71,no change
Olaf,JUNGLE,46.82,1.54,1.62,no change
Olaf,TOP,45.29,1.54,0.27,no change
Orianna,MID,46.9,0.38,2.6,no change
Ornn,TOP,52.4,1.08,3.78,no change
Pantheon,MID,50.6,4.72,3.1,no change
Pantheon,TOP,49.02,4.72,0.95,no change
Pantheon,SUPPORT,46.42,4.72,2.8,no change
Poppy,JUNGLE,50.75,0.98,1.92,no change
Poppy,TOP,48.24,0.98,1.38,no change
Pyke,SUPPORT,48.14,12.21,7.84,no change
Qiyana,MID,45.79,2.32,3.33,no change
Quinn,MID,51.1,1.33,0.29,no change
Quinn,TOP,49.17,1.33,1.61,no change
Rakan,SUPPORT,49.18,0.22,3.01,no change
Rammus,JUNGLE,50.36,7.81,3.02,buff
Rek'Sai,JUNGLE,47.52,0.81,1.58,no change
Rell,SUPPORT,49.68,2.19,1.99,no change
Renekton,TOP,46.45,6.27,5.63,nerf
Renekton,MID,49.1,6.27,1.29,nerf
Rengar,TOP,48.06,1.46,0.81,no change
Rengar,JUNGLE,44.89,1.46,2.47,no change
Riven,TOP,49.13,1.79,4.66,no change
Riven,MID,52.61,1.79,0.77,no change
Rumble,MID,50.68,6.18,0.99,no change
Rumble,JUNGLE,47.06,6.18,3.53,no change
Rumble,TOP,46.94,6.18,1.31,no change
Ryze,MID,45.9,0.31,2.58,no change
Ryze,TOP,45.59,0.31,0.85,no change
Samira,ADC,50.1,36.42,11.53,no change
Sejuani,JUNGLE,50.95,0.21,2.25,no change
Senna,SUPPORT,48.77,15.53,12.72,no change
Senna,ADC,49.42,15.53,2.36,no change
Seraphine,SUPPORT,50.05,4,5.39,no change
Sett,TOP,50.79,13.89,11.72,no change
Sett,MID,53.52,13.89,2.1,no change
Sett,SUPPORT,46.61,13.89,2.24,no change
Shaco,JUNGLE,50.45,30.43,9.01,no change
Shaco,SUPPORT,51,30.43,1.65,no change
Shen,TOP,51.29,3.29,5.56,no change
Shen,SUPPORT,48.72,3.29,0.71,no change
Shyvana,JUNGLE,50.7,0.37,1.73,no change
Shyvana,TOP,48.23,0.37,0.23,no change
Singed,TOP,51.53,0.27,1.33,no change
Sion,TOP,51.16,0.33,2.7,no change
Sivir,ADC,51.21,1.65,4.56,no change
Skarner,JUNGLE,52.58,0.17,0.77,no change
Sona,SUPPORT,52.03,0.1,2.11,no change
Soraka,SUPPORT,51.14,0.69,4.75,no change
Swain,MID,53.7,6.09,0.69,no change
Swain,SUPPORT,51.37,6.09,4.59,no change
Swain,ADC,54.22,6.09,0.73,no change
Sylas,MID,48.68,16.63,12.19,no change
Sylas,TOP,47.79,16.63,5.4,no change
Syndra,MID,45.85,0.63,1.89,no change
Tahm Kench,TOP,46.46,0.41,1.07,no change
Tahm Kench,ADC,48.66,0.41,0.25,no change
Tahm Kench,SUPPORT,43.83,0.41,0.46,no change
Taliyah,MID,50.13,0.1,0.1,no change
Taliyah,SUPPORT,49.72,0.1,0.09,no change
Taliyah,JUNGLE,48.3,0.1,0.58,no change
Talon,MID,48.76,4.52,4.65,tweak
Taric,SUPPORT,50.74,0.14,1.2,no change
Teemo,TOP,50.79,7.27,5.54,no change
Thresh,SUPPORT,48.34,8.14,12.48,no change
Tristana,ADC,50.2,15.45,14.37,no change
Trundle,JUNGLE,51.84,0.32,1.77,no change
Trundle,TOP,51.72,0.32,0.94,no change
Tryndamere,TOP,48.15,4,3.66,no change
Tryndamere,MID,51.21,4,0.86,no change
Tryndamere,JUNGLE,47.17,4,0.51,no change
Twisted Fate,MID,46.98,0.24,2.57,no change
Twitch,ADC,50.2,2.59,4.96,no change
Twitch,JUNGLE,44.16,2.59,0.62,no change
Udyr,JUNGLE,49.23,5.75,4.11,nerf
Urgot,TOP,51.71,7.8,5.55,no change
Varus,ADC,48.73,1.38,7.01,nerf
Vayne,ADC,50.96,11.78,11.89,no change
Vayne,TOP,47.92,11.78,2.04,no change
Veigar,MID,51.14,1.7,4.43,no change
Veigar,SUPPORT,49.56,1.7,1.22,no change
Vel'Koz,MID,52.1,0.79,1.43,no change
Vel'Koz,SUPPORT,50.47,0.79,2.41,no change
Vi,JUNGLE,51.5,0.56,3.43,no change
Viego,JUNGLE,49.24,13.37,7.23,no change
Viego,MID,50.14,13.37,2.73,no change
Viktor,MID,50.97,0.6,3.12,no change
Vladimir,MID,50.61,5.77,3.76,no change
Vladimir,TOP,50.08,5.77,1.45,no change
Volibear,JUNGLE,51.68,6.27,5.11,no change
Volibear,TOP,49.63,6.27,3.94,no change
Warwick,JUNGLE,52.34,4.11,7.42,no change
Warwick,TOP,50.6,4.11,1.07,no change
Wukong,TOP,53.44,4.35,5.07,nerf
Wukong,MID,55.9,4.35,0.78,nerf
Wukong,JUNGLE,52.32,4.35,1.37,nerf
Xayah,ADC,47.89,0.45,3.51,no change
Xerath,MID,51.34,5.46,3.5,no change
Xerath,SUPPORT,50.81,5.46,5.07,no change
Xin Zhao,JUNGLE,52,4.6,8.73,no change
Yasuo,MID,51.61,27.28,13.28,no change
Yasuo,TOP,51.76,27.28,2.93,no change
Yasuo,ADC,51.29,27.28,1.97,no change
Yone,MID,51.25,20.32,9.74,no change
Yone,TOP,50.77,20.32,2.56,no change
Yorick,TOP,52.07,2.11,2.3,no change
Yuumi,SUPPORT,50.73,7.74,8.27,no change
Zac,JUNGLE,52.57,1.48,4.14,no change
Zed,MID,48.81,45.71,11.91,no change
Ziggs,MID,49.31,0.23,1.26,buff
Ziggs,SUPPORT,50.84,0.23,0.3,buff
Ziggs,ADC,50.95,0.23,0.25,buff
Zilean,MID,53.08,0.65,0.34,no change
Zilean,SUPPORT,51.65,0.65,2.63,no change
Zoe,MID,45.56,1.35,2.57,no change
Zyra,SUPPORT,52.52,2.71,4.98,no change
Aatrox,TOP,50.52,3.77,5.87,no change
Aatrox,MID,52.35,3.77,0.83,no change
Ahri,MID,53.26,1,4.32,no change
Akali,MID,47.69,15.29,8.01,no change
Akali,TOP,49.47,15.29,3.81,no change
Alistar,SUPPORT,50.52,3.43,7.6,no change
Amumu,JUNGLE,50.2,0.49,1.71,no change
Anivia,MID,52.69,4.55,3.19,no change
Annie,MID,53.99,0.67,1.85,no change
Annie,SUPPORT,52.17,0.73,0.24,no change
Aphelios,ADC,48.67,0.45,2.96,tweak
Ashe,ADC,51.88,0.4,5.38,no change
Aurelion Sol,MID,53.07,0.2,0.87,no change
Aurelion Sol,TOP,52.45,0.2,0.11,no change
Azir,MID,46.13,0.21,1.43,no change
Bard,SUPPORT,52.58,1.55,5.22,no change
Blitzcrank,SUPPORT,50.22,6.4,4.91,no change
Brand,MID,52.76,2.37,0.58,no change
Brand,SUPPORT,49.18,1.94,2.66,no change
Braum,SUPPORT,52.33,0.33,3.14,no change
Caitlyn,ADC,50.66,3.28,8.09,no change
Camille,TOP,52.05,4.42,6.35,no change
Cassiopeia,MID,47.23,0.85,1.61,no change
Cassiopeia,ADC,50.8,0.85,0.22,no change
Cassiopeia,TOP,50.92,0.87,0.36,no change
Cho'Gath,TOP,50.79,0.98,2.7,no change
Cho'Gath,MID,51.57,0.98,0.69,no change
Corki,MID,54.35,0.22,1.84,no change
Darius,TOP,51.87,25.98,5.39,no change
Darius,MID,54.2,25.98,0.61,no change
Diana,JUNGLE,50.88,17.89,8.43,no change
Diana,MID,50.65,17.89,2.82,no change
Dr. Mundo,JUNGLE,46.42,0.84,0.97,tweak
Dr. Mundo,TOP,47.78,0.84,0.79,tweak
Draven,ADC,48.77,4.31,4.63,buff
Ekko,MID,50.75,2.98,3.69,no change
Ekko,JUNGLE,50.3,2.98,4.67,no change
Elise,JUNGLE,51.45,11.61,5.16,no change
Evelynn,JUNGLE,50.55,13.41,4.73,no change
Ezreal,ADC,52.17,8.77,27.5,no change
Fiddlesticks,JUNGLE,52.39,8.36,4.8,no change
Fiora,TOP,52.45,8.06,5.15,no change
Fizz,MID,50.51,5.31,2.82,no change
Galio,MID,51.42,1.61,3.26,no change
Galio,SUPPORT,51.55,1.61,2.08,no change
Gangplank,TOP,48.56,2.26,3.54,no change
Gangplank,MID,48.07,2.26,0.55,no change
Garen,TOP,50.52,2.38,3.69,no change
Garen,MID,49.6,2.38,0.73,no change
Gnar,TOP,49.82,4.75,6.07,nerf
Gragas,JUNGLE,50.38,0.37,2.4,no change
Gragas,SUPPORT,49.56,0.37,0.89,no change
Gragas,TOP,48.76,0.37,0.97,no change
Graves,JUNGLE,49.71,2.32,6.09,no change
Gwen,TOP,49.71,29.42,6.9,no change
Gwen,JUNGLE,51.52,29.42,1.93,no change
Gwen,MID,50.56,29.42,1.48,no change
Hecarim,JUNGLE,47.21,4.84,4.84,buff
Heimerdinger,MID,51.98,0.56,0.76,no change
Heimerdinger,ADC,53.73,0.56,0.45,no change
Heimerdinger,TOP,47.26,0.56,0.64,no change
Illaoi,MID,54.77,1.45,0.12,buff
